"id","annotator_id","paper_id","section_id","label","is_other_language","is_annotator_confused","created_at"
"6648","115","258748191","509","methods","0","0","2026-03-21 12:54:08"
"6649","115","258748191","510","discussion","0","0","2026-03-21 12:54:08"
"6650","115","258748191","511","results","0","0","2026-03-21 12:54:08"
"6651","115","258748191","512","methods","0","0","2026-03-21 12:54:08"
"6652","115","258748191","513","results","0","0","2026-03-21 12:54:08"
"6653","115","258748191","514","results","0","0","2026-03-21 12:54:08"
"6654","115","258748191","515","results","0","0","2026-03-21 12:54:08"
"6655","115","258748191","516","results","0","0","2026-03-21 12:54:08"
"6656","115","258748191","517","discussion","0","0","2026-03-21 12:54:08"
"6657","115","258748191","518","conclusion","0","0","2026-03-21 12:54:08"
"6658","114","275447124","663","lit_review","0","0","2026-03-21 12:55:39"
"6659","114","275447124","664","methods","0","0","2026-03-21 12:55:39"
"6660","114","275447124","665","methods","0","0","2026-03-21 12:55:39"
"6661","114","275447124","666","methods","0","0","2026-03-21 12:55:39"
"6662","114","275447124","667","methods","0","0","2026-03-21 12:55:39"
"6663","114","275447124","668","methods","0","0","2026-03-21 12:55:39"
"6664","114","275447124","669","methods","0","0","2026-03-21 12:55:39"
"6665","114","275447124","670","results","0","0","2026-03-21 12:55:39"
"6666","114","275447124","671","results","0","0","2026-03-21 12:55:39"
"6667","114","275447124","672","results","0","0","2026-03-21 12:55:39"
"6668","114","275447124","673","results","0","0","2026-03-21 12:55:39"
"6669","114","275447124","674","discussion","0","0","2026-03-21 12:55:39"
"6670","114","275447124","675","discussion","0","0","2026-03-21 12:55:39"
"6671","114","275447124","676","discussion","0","0","2026-03-21 12:55:39"
"6672","114","275447124","677","discussion","0","0","2026-03-21 12:55:39"
"6673","114","275447124","678","conclusion","0","0","2026-03-21 12:55:39"
"6674","115","250294611","791","introduction","0","0","2026-03-21 12:55:39"
"6675","115","250294611","792","lit_review","0","0","2026-03-21 12:55:39"
"6676","115","250294611","793","methods","0","0","2026-03-21 12:55:39"
"6677","115","250294611","794","methods","0","0","2026-03-21 12:55:39"
"6678","115","250294611","795","results","0","0","2026-03-21 12:55:39"
"6679","115","250294611","796","results","0","0","2026-03-21 12:55:39"
"6680","115","250294611","797","discussion","0","0","2026-03-21 12:55:39"
"6681","115","250294611","798","conclusion","0","0","2026-03-21 12:55:39"
"6682","103","276575836","1062","introduction","0","0","2026-03-21 12:55:53"
"6683","103","276575836","1063","introduction","0","0","2026-03-21 12:55:53"
"6684","103","276575836","1064","lit_review","0","0","2026-03-21 12:55:53"
"6685","103","276575836","1065","lit_review","0","0","2026-03-21 12:55:53"
"6686","103","276575836","1066","lit_review","0","0","2026-03-21 12:55:53"
"6687","103","276575836","1067","methods","0","0","2026-03-21 12:55:53"
"6688","103","276575836","1068","methods","0","0","2026-03-21 12:55:53"
"6689","103","276575836","1069","methods","0","0","2026-03-21 12:55:53"
"6690","103","276575836","1070","methods","0","0","2026-03-21 12:55:53"
"6691","103","276575836","1071","methods","0","0","2026-03-21 12:55:53"
"6692","103","276575836","1072","methods","0","0","2026-03-21 12:55:53"
"6693","103","276575836","1073","methods","0","0","2026-03-21 12:55:53"
"6694","103","276575836","1074","methods","0","0","2026-03-21 12:55:53"
"6695","103","276575836","1075","results","0","0","2026-03-21 12:55:53"
"6696","103","276575836","1076","results","0","0","2026-03-21 12:55:53"
"6697","103","276575836","1077","methods","0","0","2026-03-21 12:55:53"
"6698","103","276575836","1078","results","0","0","2026-03-21 12:55:53"
"6699","103","276575836","1079","results","0","0","2026-03-21 12:55:53"
"6700","103","276575836","1080","results","0","0","2026-03-21 12:55:53"
"6701","103","276575836","1081","results","0","0","2026-03-21 12:55:53"
"6702","103","276575836","1082","discussion","0","0","2026-03-21 12:55:53"
"6703","103","276575836","1083","discussion","0","0","2026-03-21 12:55:53"
"6704","103","276575836","1084","discussion","0","0","2026-03-21 12:55:53"
"6705","103","276575836","1085","case_report","0","0","2026-03-21 12:55:53"
"6706","103","276575836","1086","results","0","0","2026-03-21 12:55:53"
"6707","103","276575836","1087","discussion","0","0","2026-03-21 12:55:53"
"6708","103","276575836","1088","lit_review","0","0","2026-03-21 12:55:53"
"6709","103","276575836","1089","conclusion","0","0","2026-03-21 12:55:53"
"6710","115","236554537","297","introduction","0","0","2026-03-21 12:57:18"
"6711","115","236554537","298","ambiguous","0","0","2026-03-21 12:57:18"
"6712","115","236554537","299","lit_review","0","0","2026-03-21 12:57:18"
"6713","115","236554537","300","methods","0","0","2026-03-21 12:57:18"
"6714","115","236554537","301","ambiguous","0","0","2026-03-21 12:57:18"
"6715","115","236554537","302","methods","0","0","2026-03-21 12:57:18"
"6716","115","236554537","303","introduction","0","0","2026-03-21 12:57:18"
"6717","115","236554537","304","methods","0","0","2026-03-21 12:57:18"
"6718","115","236554537","305","methods","0","0","2026-03-21 12:57:18"
"6719","115","236554537","306","results","0","0","2026-03-21 12:57:18"
"6720","115","236554537","307","conclusion","0","0","2026-03-21 12:57:18"
"6721","114","266538459","1023","introduction","0","0","2026-03-21 12:58:02"
"6722","114","266538459","1024","case_report","0","0","2026-03-21 12:58:02"
"6723","114","266538459","1025","results","0","0","2026-03-21 12:58:02"
"6724","114","266538459","1026","results","0","0","2026-03-21 12:58:02"
"6725","114","266538459","1027","results","0","0","2026-03-21 12:58:02"
"6726","114","266538459","1028","lit_review","0","0","2026-03-21 12:58:02"
"6727","114","266538459","1029","discussion","0","0","2026-03-21 12:58:02"
"6728","114","266538459","1030","conclusion","0","0","2026-03-21 12:58:02"
"6729","115","225741188","426","introduction","0","0","2026-03-21 12:58:10"
"6730","115","225741188","427","introduction","0","0","2026-03-21 12:58:10"
"6731","115","225741188","428","introduction","0","0","2026-03-21 12:58:10"
"6732","115","225741188","429","introduction","0","0","2026-03-21 12:58:10"
"6733","115","225741188","430","results","0","0","2026-03-21 12:58:10"
"6734","112","257122332","315","introduction","0","0","2026-03-21 12:58:30"
"6735","112","257122332","316","methods","0","0","2026-03-21 12:58:30"
"6736","112","257122332","317","methods","0","0","2026-03-21 12:58:30"
"6737","112","257122332","318","methods","0","0","2026-03-21 12:58:30"
"6738","112","257122332","319","methods","0","0","2026-03-21 12:58:30"
"6739","112","257122332","320","methods","0","0","2026-03-21 12:58:30"
"6740","112","257122332","321","methods","0","0","2026-03-21 12:58:30"
"6741","112","257122332","322","methods","0","0","2026-03-21 12:58:30"
"6742","112","257122332","323","methods","0","0","2026-03-21 12:58:30"
"6743","112","257122332","324","methods","0","0","2026-03-21 12:58:30"
"6744","112","257122332","325","results","0","0","2026-03-21 12:58:30"
"6745","112","257122332","326","results","0","0","2026-03-21 12:58:30"
"6746","112","257122332","327","results","0","0","2026-03-21 12:58:30"
"6747","112","257122332","328","results","0","0","2026-03-21 12:58:30"
"6748","112","257122332","329","results","0","0","2026-03-21 12:58:30"
"6749","112","257122332","330","discussion","0","0","2026-03-21 12:58:30"
"6750","112","257122332","331","discussion","0","0","2026-03-21 12:58:30"
"6751","112","257122332","332","conclusion","0","0","2026-03-21 12:58:30"
"6752","112","257122332","333","something_else","0","0","2026-03-21 12:58:30"
"6753","115","224945031","413","introduction","0","0","2026-03-21 13:01:04"
"6754","115","224945031","414","methods","0","0","2026-03-21 13:01:04"
"6755","115","224945031","415","methods","0","0","2026-03-21 13:01:04"
"6756","115","224945031","416","methods","0","0","2026-03-21 13:01:04"
"6757","115","224945031","417","methods","0","0","2026-03-21 13:01:04"
"6758","115","224945031","418","results","0","0","2026-03-21 13:01:04"
"6759","115","224945031","419","results","0","0","2026-03-21 13:01:04"
"6760","115","224945031","420","results","0","0","2026-03-21 13:01:04"
"6761","115","224945031","421","results","0","0","2026-03-21 13:01:04"
"6762","115","224945031","422","discussion","0","0","2026-03-21 13:01:04"
"6763","115","224945031","423","conclusion","0","0","2026-03-21 13:01:04"
"6764","115","224945031","424","conclusion","0","0","2026-03-21 13:01:04"
"6765","115","224945031","425","results","0","0","2026-03-21 13:01:04"
"6766","114","264383864","334","introduction","0","0","2026-03-21 13:01:37"
"6767","114","264383864","335","methods","0","0","2026-03-21 13:01:37"
"6768","114","264383864","336","methods","0","0","2026-03-21 13:01:37"
"6769","114","264383864","337","methods","0","0","2026-03-21 13:01:37"
"6770","114","264383864","338","results","0","0","2026-03-21 13:01:37"
"6771","114","264383864","339","results","0","0","2026-03-21 13:01:37"
"6772","114","264383864","340","results","0","0","2026-03-21 13:01:37"
"6773","114","264383864","341","results","0","0","2026-03-21 13:01:37"
"6774","114","264383864","342","methods","0","0","2026-03-21 13:01:37"
"6775","114","264383864","343","results","0","0","2026-03-21 13:01:37"
"6776","114","264383864","344","results","0","0","2026-03-21 13:01:37"
"6777","114","264383864","345","results","0","0","2026-03-21 13:01:37"
"6778","114","264383864","346","results","0","0","2026-03-21 13:01:37"
"6779","114","264383864","347","results","0","0","2026-03-21 13:01:37"
"6780","114","264383864","348","conclusion","0","0","2026-03-21 13:01:37"
"6781","114","264383864","349","something_else","0","0","2026-03-21 13:01:37"
"6782","114","264383864","350","something_else","0","0","2026-03-21 13:01:37"
"6783","114","251365404","907","introduction","0","0","2026-03-21 13:04:01"
"6784","114","251365404","908","methods","0","0","2026-03-21 13:04:01"
"6785","114","251365404","909","methods","0","0","2026-03-21 13:04:01"
"6786","114","251365404","910","methods","0","0","2026-03-21 13:04:01"
"6787","114","251365404","911","methods","0","0","2026-03-21 13:04:01"
"6788","114","251365404","912","methods","0","0","2026-03-21 13:04:01"
"6789","114","251365404","913","methods","0","0","2026-03-21 13:04:01"
"6790","114","251365404","914","methods","0","0","2026-03-21 13:04:01"
"6791","114","251365404","915","methods","0","0","2026-03-21 13:04:01"
"6792","114","251365404","916","methods","0","0","2026-03-21 13:04:01"
"6793","114","251365404","917","methods","0","0","2026-03-21 13:04:01"
"6794","114","251365404","918","results","0","0","2026-03-21 13:04:01"
"6795","114","251365404","919","results","0","0","2026-03-21 13:04:01"
"6796","114","251365404","920","results","0","0","2026-03-21 13:04:01"
"6797","114","251365404","921","results","0","0","2026-03-21 13:04:01"
"6798","114","251365404","922","conclusion","0","0","2026-03-21 13:04:01"
"6799","112","222078509","200","introduction","0","0","2026-03-21 13:04:36"
"6800","112","222078509","201","introduction","0","0","2026-03-21 13:04:36"
"6801","112","222078509","202","lit_review","0","0","2026-03-21 13:04:36"
"6802","112","222078509","203","lit_review","0","0","2026-03-21 13:04:36"
"6803","112","222078509","204","lit_review","0","0","2026-03-21 13:04:36"
"6804","112","222078509","205","lit_review","0","0","2026-03-21 13:04:36"
"6805","112","222078509","206","lit_review","0","0","2026-03-21 13:04:36"
"6806","112","222078509","207","lit_review","0","0","2026-03-21 13:04:36"
"6807","112","222078509","208","lit_review","0","0","2026-03-21 13:04:36"
"6808","112","222078509","209","methods","0","0","2026-03-21 13:04:36"
"6809","112","222078509","210","methods","0","0","2026-03-21 13:04:36"
"6810","112","222078509","211","methods","0","0","2026-03-21 13:04:36"
"6811","112","222078509","212","methods","0","0","2026-03-21 13:04:36"
"6812","112","222078509","213","methods","0","0","2026-03-21 13:04:36"
"6813","112","222078509","214","methods","0","0","2026-03-21 13:04:36"
"6814","112","222078509","215","results","0","0","2026-03-21 13:04:36"
"6815","112","222078509","216","results","0","0","2026-03-21 13:04:36"
"6816","112","222078509","217","results","0","0","2026-03-21 13:04:36"
"6817","112","222078509","218","results","0","0","2026-03-21 13:04:36"
"6818","112","222078509","219","results","0","0","2026-03-21 13:04:36"
"6819","112","222078509","220","results","0","0","2026-03-21 13:04:36"
"6820","112","222078509","221","discussion","0","0","2026-03-21 13:04:36"
"6821","112","222078509","222","results","0","0","2026-03-21 13:04:36"
"6822","112","222078509","223","results","0","0","2026-03-21 13:04:36"
"6823","112","222078509","224","results","0","0","2026-03-21 13:04:36"
"6824","112","222078509","225","conclusion","0","0","2026-03-21 13:04:36"
"6825","115","17304250","693","introduction","0","0","2026-03-21 13:05:12"
"6826","115","17304250","694","methods","0","0","2026-03-21 13:05:12"
"6827","115","17304250","695","results","0","0","2026-03-21 13:05:12"
"6828","115","17304250","696","methods","0","0","2026-03-21 13:05:12"
"6829","115","17304250","697","ambiguous","0","0","2026-03-21 13:05:12"
"6830","115","17304250","698","ambiguous","0","0","2026-03-21 13:05:12"
"6831","115","17304250","699","ambiguous","0","0","2026-03-21 13:05:12"
"6832","115","17304250","700","ambiguous","0","0","2026-03-21 13:05:12"
"6833","115","17304250","701","results","0","0","2026-03-21 13:05:12"
"6834","115","17304250","702","methods","0","0","2026-03-21 13:05:12"
"6835","115","17304250","703","results","0","0","2026-03-21 13:05:12"
"6836","115","17304250","704","conclusion","0","0","2026-03-21 13:05:12"
"6837","114","246979394","35","introduction","0","0","2026-03-21 13:06:15"
"6838","114","246979394","36","methods","0","0","2026-03-21 13:06:15"
"6839","114","246979394","37","case_report","0","0","2026-03-21 13:06:15"
"6840","114","246979394","38","methods","0","0","2026-03-21 13:06:15"
"6841","114","246979394","39","methods","0","0","2026-03-21 13:06:15"
"6842","114","246979394","40","methods","0","0","2026-03-21 13:06:15"
"6843","114","246979394","41","methods","0","0","2026-03-21 13:06:15"
"6844","114","246979394","42","methods","0","0","2026-03-21 13:06:15"
"6845","114","246979394","43","methods","0","0","2026-03-21 13:06:15"
"6846","114","246979394","44","methods","0","0","2026-03-21 13:06:15"
"6847","114","246979394","45","methods","0","0","2026-03-21 13:06:15"
"6848","114","246979394","46","methods","0","0","2026-03-21 13:06:15"
"6849","114","246979394","47","methods","0","0","2026-03-21 13:06:15"
"6850","114","246979394","48","results","0","0","2026-03-21 13:06:15"
"6851","114","246979394","49","results","0","0","2026-03-21 13:06:15"
"6852","114","246979394","50","results","0","0","2026-03-21 13:06:15"
"6853","114","246979394","51","results","0","0","2026-03-21 13:06:15"
"6854","114","246979394","52","results","0","0","2026-03-21 13:06:15"
"6855","114","246979394","53","results","0","0","2026-03-21 13:06:15"
"6856","114","246979394","54","results","0","0","2026-03-21 13:06:15"
"6857","114","246979394","55","results","0","0","2026-03-21 13:06:15"
"6858","114","246979394","56","conclusion","0","0","2026-03-21 13:06:15"
"6859","115","15301386","857","discussion","0","0","2026-03-21 13:06:50"
"6860","114","225811145","1047","introduction","0","0","2026-03-21 13:06:56"
"6861","114","225811145","1048","methods","0","0","2026-03-21 13:06:56"
"6862","114","225811145","1049","results","0","0","2026-03-21 13:06:56"
"6863","114","225811145","1050","results","0","0","2026-03-21 13:06:56"
"6864","114","225811145","1051","conclusion","0","0","2026-03-21 13:06:56"
"6865","113","12981429","1031","introduction","0","0","2026-03-21 13:08:02"
"6866","113","12981429","1032","methods","0","0","2026-03-21 13:08:02"
"6867","113","12981429","1033","methods","0","0","2026-03-21 13:08:02"
"6868","113","12981429","1034","methods","0","0","2026-03-21 13:08:02"
"6869","113","12981429","1035","methods","0","0","2026-03-21 13:08:02"
"6870","113","12981429","1036","methods","0","0","2026-03-21 13:08:02"
"6871","113","12981429","1037","results","0","0","2026-03-21 13:08:02"
"6872","113","12981429","1038","results","0","0","2026-03-21 13:08:02"
"6873","113","12981429","1039","results","0","0","2026-03-21 13:08:02"
"6874","113","12981429","1040","conclusion","0","0","2026-03-21 13:08:02"
"6875","113","12981429","1041","discussion","0","0","2026-03-21 13:08:02"
"6876","115","55294840","1134","introduction","0","0","2026-03-21 13:08:12"
"6877","115","55294840","1135","ambiguous","0","0","2026-03-21 13:08:12"
"6878","115","55294840","1136","methods","0","0","2026-03-21 13:08:12"
"6879","115","55294840","1137","ambiguous","0","0","2026-03-21 13:08:12"
"6880","115","55294840","1138","methods","0","0","2026-03-21 13:08:12"
"6881","115","55294840","1139","results","0","0","2026-03-21 13:08:12"
"6882","115","55294840","1140","results","0","0","2026-03-21 13:08:12"
"6883","115","55294840","1141","ambiguous","0","0","2026-03-21 13:08:12"
"6884","115","55294840","1142","results","0","0","2026-03-21 13:08:12"
"6885","115","55294840","1143","results","0","0","2026-03-21 13:08:12"
"6886","115","55294840","1144","discussion","0","0","2026-03-21 13:08:12"
"6887","115","55294840","1145","conclusion","0","0","2026-03-21 13:08:12"
"6888","114","219777481","884","introduction","0","0","2026-03-21 13:09:15"
"6889","114","219777481","885","methods","0","0","2026-03-21 13:09:15"
"6890","114","219777481","886","methods","0","0","2026-03-21 13:09:15"
"6891","114","219777481","887","methods","0","0","2026-03-21 13:09:15"
"6892","114","219777481","888","methods","0","0","2026-03-21 13:09:15"
"6893","114","219777481","889","methods","0","0","2026-03-21 13:09:15"
"6894","114","219777481","890","methods","0","0","2026-03-21 13:09:15"
"6895","114","219777481","891","methods","0","0","2026-03-21 13:09:15"
"6896","114","219777481","892","results","0","0","2026-03-21 13:09:15"
"6897","114","219777481","893","methods","0","0","2026-03-21 13:09:15"
"6898","114","219777481","894","results","0","0","2026-03-21 13:09:15"
"6899","114","219777481","895","results","0","0","2026-03-21 13:09:15"
"6900","114","219777481","896","results","0","0","2026-03-21 13:09:15"
"6901","114","219777481","897","conclusion","0","0","2026-03-21 13:09:15"
"6902","114","219777481","898","results","0","0","2026-03-21 13:09:15"
"6903","112","220128200","1188","introduction","0","0","2026-03-21 13:10:23"
"6904","112","220128200","1189","methods","0","0","2026-03-21 13:10:23"
"6905","112","220128200","1190","methods","0","0","2026-03-21 13:10:23"
"6906","112","220128200","1191","methods","0","0","2026-03-21 13:10:23"
"6907","112","220128200","1192","methods","0","0","2026-03-21 13:10:23"
"6908","112","220128200","1193","results","0","0","2026-03-21 13:10:23"
"6909","112","220128200","1194","results","0","0","2026-03-21 13:10:23"
"6910","112","220128200","1195","results","0","0","2026-03-21 13:10:23"
"6911","112","220128200","1196","results","0","0","2026-03-21 13:10:23"
"6912","112","220128200","1197","results","0","0","2026-03-21 13:10:23"
"6913","112","220128200","1198","results","0","0","2026-03-21 13:10:23"
"6914","112","220128200","1199","conclusion","0","0","2026-03-21 13:10:23"
"6920","117","122044389","168","introduction","0","0","2026-03-21 13:12:47"
"6921","117","122044389","169","methods","0","0","2026-03-21 13:12:47"
"6922","117","122044389","170","methods","0","0","2026-03-21 13:12:47"
"6923","117","122044389","171","methods","0","0","2026-03-21 13:12:47"
"6924","117","122044389","172","methods","0","0","2026-03-21 13:12:47"
"6925","112","205585292","1180","results","0","0","2026-03-21 13:14:08"
"6926","112","205585292","1181","results","0","0","2026-03-21 13:14:08"
"6927","112","205585292","1182","results","0","0","2026-03-21 13:14:08"
"6928","112","205585292","1183","discussion","0","0","2026-03-21 13:14:08"
"6929","112","205585292","1184","conclusion","0","0","2026-03-21 13:14:08"
"6930","112","205585292","1185","methods","0","0","2026-03-21 13:14:08"
"6931","112","205585292","1186","methods","0","0","2026-03-21 13:14:08"
"6932","112","205585292","1187","methods","0","0","2026-03-21 13:14:08"
"6933","112","86606093","865","introduction","0","0","2026-03-21 13:15:40"
"6934","112","86606093","866","methods","0","0","2026-03-21 13:15:40"
"6935","112","86606093","867","methods","0","0","2026-03-21 13:15:40"
"6936","112","86606093","868","methods","0","0","2026-03-21 13:15:40"
"6937","112","86606093","869","results","0","0","2026-03-21 13:15:40"
"6938","112","86606093","870","conclusion","0","0","2026-03-21 13:15:40"
"6960","117","146054175","1159","introduction","0","0","2026-03-21 13:16:50"
"6961","117","146054175","1160","lit_review","0","0","2026-03-21 13:16:50"
"6962","117","146054175","1161","lit_review","0","0","2026-03-21 13:16:50"
"6963","117","146054175","1162","lit_review","0","0","2026-03-21 13:16:50"
"6964","117","146054175","1163","lit_review","0","0","2026-03-21 13:16:50"
"6965","117","146054175","1164","lit_review","0","0","2026-03-21 13:16:50"
"6966","117","146054175","1165","lit_review","0","0","2026-03-21 13:16:50"
"6967","117","146054175","1166","lit_review","0","0","2026-03-21 13:16:50"
"6968","117","146054175","1167","lit_review","0","0","2026-03-21 13:16:50"
"6969","117","146054175","1168","lit_review","0","0","2026-03-21 13:16:50"
"6970","117","146054175","1169","lit_review","0","0","2026-03-21 13:16:50"
"6971","117","146054175","1170","lit_review","0","0","2026-03-21 13:16:50"
"6972","117","146054175","1171","lit_review","0","0","2026-03-21 13:16:50"
"6973","117","146054175","1172","lit_review","0","0","2026-03-21 13:16:50"
"6974","117","146054175","1173","lit_review","0","0","2026-03-21 13:16:50"
"6975","117","146054175","1174","lit_review","0","0","2026-03-21 13:16:50"
"6976","117","146054175","1175","lit_review","0","0","2026-03-21 13:16:50"
"6977","117","146054175","1176","lit_review","0","0","2026-03-21 13:16:50"
"6978","117","146054175","1177","lit_review","0","0","2026-03-21 13:16:50"
"6979","117","146054175","1178","lit_review","0","0","2026-03-21 13:16:50"
"6980","117","146054175","1179","something_else","0","0","2026-03-21 13:16:50"
"6981","113","55294840","1134","introduction","0","0","2026-03-21 13:17:53"
"6982","113","55294840","1135","methods","0","0","2026-03-21 13:17:53"
"6983","113","55294840","1136","methods","0","0","2026-03-21 13:17:53"
"6984","113","55294840","1137","methods","0","0","2026-03-21 13:17:53"
"6985","113","55294840","1138","methods","0","0","2026-03-21 13:17:53"
"6986","113","55294840","1139","results","0","0","2026-03-21 13:17:53"
"6987","113","55294840","1140","results","0","0","2026-03-21 13:17:53"
"6988","113","55294840","1141","results","0","0","2026-03-21 13:17:53"
"6989","113","55294840","1142","results","0","0","2026-03-21 13:17:53"
"6990","113","55294840","1143","results","0","0","2026-03-21 13:17:53"
"6991","113","55294840","1144","discussion","0","0","2026-03-21 13:17:53"
"6992","113","55294840","1145","conclusion","0","0","2026-03-21 13:17:53"
"6993","113","269716693","754","introduction","0","0","2026-03-21 13:18:42"
"6994","113","269716693","755","methods","0","0","2026-03-21 13:18:42"
"6995","113","269716693","756","discussion","0","0","2026-03-21 13:18:42"
"6999","117","235333145","32","introduction","0","0","2026-03-21 13:19:52"
"7000","117","235333145","33","case_report","0","0","2026-03-21 13:19:52"
"7001","117","235333145","34","discussion","0","0","2026-03-21 13:19:52"
"7024","117","246979394","35","introduction","0","0","2026-03-21 13:23:28"
"7025","117","246979394","36","methods","0","0","2026-03-21 13:23:28"
"7026","117","246979394","37","methods","0","0","2026-03-21 13:23:28"
"7027","117","246979394","38","methods","0","0","2026-03-21 13:23:28"
"7028","117","246979394","39","methods","0","0","2026-03-21 13:23:28"
"7029","117","246979394","40","methods","0","0","2026-03-21 13:23:28"
"7030","117","246979394","41","methods","0","0","2026-03-21 13:23:28"
"7031","117","246979394","42","methods","0","0","2026-03-21 13:23:28"
"7032","117","246979394","43","methods","0","0","2026-03-21 13:23:28"
"7033","117","246979394","44","methods","0","0","2026-03-21 13:23:28"
"7034","117","246979394","45","methods","0","0","2026-03-21 13:23:28"
"7035","117","246979394","46","methods","0","0","2026-03-21 13:23:28"
"7036","117","246979394","47","methods","0","0","2026-03-21 13:23:28"
"7037","117","246979394","48","results","0","0","2026-03-21 13:23:28"
"7038","117","246979394","49","results","0","0","2026-03-21 13:23:28"
"7039","117","246979394","50","results","0","0","2026-03-21 13:23:28"
"7040","117","246979394","51","results","0","0","2026-03-21 13:23:28"
"7041","117","246979394","52","results","0","0","2026-03-21 13:23:28"
"7042","117","246979394","53","results","0","0","2026-03-21 13:23:28"
"7043","117","246979394","54","results","0","0","2026-03-21 13:23:28"
"7044","117","246979394","55","results","0","0","2026-03-21 13:23:28"
"7045","117","246979394","56","discussion","0","0","2026-03-21 13:23:28"
"7046","113","263372833","1214","introduction","0","0","2026-03-21 13:27:03"
"7047","113","263372833","1215","introduction","0","0","2026-03-21 13:27:03"
"7048","113","263372833","1216","introduction","0","0","2026-03-21 13:27:03"
"7049","113","263372833","1217","introduction","0","0","2026-03-21 13:27:03"
"7050","113","263372833","1218","methods","0","0","2026-03-21 13:27:03"
"7051","113","263372833","1219","methods","0","0","2026-03-21 13:27:03"
"7052","113","263372833","1220","results","0","0","2026-03-21 13:27:03"
"7053","113","263372833","1221","methods","0","0","2026-03-21 13:27:03"
"7054","113","263372833","1222","discussion","0","0","2026-03-21 13:27:03"
"7055","113","263372833","1223","discussion","0","0","2026-03-21 13:27:03"
"7056","113","263372833","1224","discussion","0","0","2026-03-21 13:27:03"
"7057","113","263372833","1225","discussion","0","0","2026-03-21 13:27:03"
"7058","113","263372833","1226","discussion","0","0","2026-03-21 13:27:03"
"7059","113","263372833","1227","methods","0","0","2026-03-21 13:27:03"
"7060","113","263372833","1228","conclusion","0","0","2026-03-21 13:27:03"
"7061","113","263372833","1229","conclusion","0","0","2026-03-21 13:27:03"
"7062","113","263372833","1230","conclusion","0","0","2026-03-21 13:27:03"
"7063","113","263372833","1231","conclusion","0","0","2026-03-21 13:27:03"
"7064","113","263372833","1232","conclusion","0","0","2026-03-21 13:27:03"
"7065","113","263372833","1233","conclusion","0","0","2026-03-21 13:27:03"
"7066","113","263372833","1234","conclusion","0","0","2026-03-21 13:27:03"
"7067","122","146054175","1159","introduction","0","0","2026-03-21 13:29:09"
"7068","122","146054175","1160","lit_review","0","0","2026-03-21 13:29:09"
"7069","122","146054175","1161","lit_review","0","0","2026-03-21 13:29:09"
"7070","122","146054175","1162","lit_review","0","0","2026-03-21 13:29:09"
"7071","122","146054175","1163","lit_review","0","0","2026-03-21 13:29:09"
"7072","122","146054175","1164","lit_review","0","0","2026-03-21 13:29:09"
"7073","122","146054175","1165","introduction","0","0","2026-03-21 13:29:09"
"7074","122","146054175","1166","introduction","0","0","2026-03-21 13:29:09"
"7075","122","146054175","1167","introduction","0","0","2026-03-21 13:29:09"
"7076","122","146054175","1168","introduction","0","0","2026-03-21 13:29:09"
"7077","122","146054175","1169","introduction","0","0","2026-03-21 13:29:09"
"7078","122","146054175","1170","introduction","0","0","2026-03-21 13:29:09"
"7079","122","146054175","1171","methods","0","0","2026-03-21 13:29:09"
"7080","122","146054175","1172","methods","0","0","2026-03-21 13:29:09"
"7081","122","146054175","1173","methods","0","0","2026-03-21 13:29:09"
"7082","122","146054175","1174","discussion","0","0","2026-03-21 13:29:09"
"7083","122","146054175","1175","discussion","0","0","2026-03-21 13:29:09"
"7084","122","146054175","1176","discussion","0","0","2026-03-21 13:29:09"
"7085","122","146054175","1177","discussion","0","0","2026-03-21 13:29:09"
"7086","122","146054175","1178","conclusion","0","0","2026-03-21 13:29:09"
"7087","122","146054175","1179","something_else","0","0","2026-03-21 13:29:09"
"7088","113","257122332","315","introduction","0","0","2026-03-21 13:31:08"
"7089","113","257122332","316","methods","0","0","2026-03-21 13:31:08"
"7090","113","257122332","317","methods","0","0","2026-03-21 13:31:08"
"7091","113","257122332","318","methods","0","0","2026-03-21 13:31:08"
"7092","113","257122332","319","methods","0","0","2026-03-21 13:31:08"
"7093","113","257122332","320","methods","0","0","2026-03-21 13:31:08"
"7094","113","257122332","321","methods","0","0","2026-03-21 13:31:08"
"7095","113","257122332","322","methods","0","0","2026-03-21 13:31:08"
"7096","113","257122332","323","methods","0","0","2026-03-21 13:31:08"
"7097","113","257122332","324","methods","0","0","2026-03-21 13:31:08"
"7098","113","257122332","325","results","0","0","2026-03-21 13:31:08"
"7099","113","257122332","326","results","0","0","2026-03-21 13:31:08"
"7100","113","257122332","327","results","0","0","2026-03-21 13:31:08"
"7101","113","257122332","328","results","0","0","2026-03-21 13:31:08"
"7102","113","257122332","329","results","0","0","2026-03-21 13:31:08"
"7103","113","257122332","330","discussion","0","0","2026-03-21 13:31:08"
"7104","113","257122332","331","discussion","0","0","2026-03-21 13:31:08"
"7105","113","257122332","332","conclusion","0","0","2026-03-21 13:31:08"
"7106","113","257122332","333","something_else","0","0","2026-03-21 13:31:08"
"7125","117","86268276","366","methods","0","0","2026-03-21 13:32:14"
"7126","117","86268276","367","methods","0","0","2026-03-21 13:32:14"
"7127","117","86268276","368","methods","0","0","2026-03-21 13:32:14"
"7128","117","86268276","369","methods","0","0","2026-03-21 13:32:14"
"7129","117","86268276","370","methods","0","0","2026-03-21 13:32:14"
